ORGANISATION_ID,DATE_DAY,FIRST_PURCHASES,FIRST_PURCHASES_UNITS,FIRST_PURCHASES_ORIGINAL_PRICE,FIRST_PURCHASES_GROSS_DISCOUNT,ALL_PURCHASES,ALL_PURCHASES_UNITS,ALL_PURCHASES_ORIGINAL_PRICE,ALL_PURCHASES_GROSS_DISCOUNT,REVENUE,GOOGLE_PAID_SEARCH_SPEND,GOOGLE_SHOPPING_SPEND,GOOGLE_PMAX_SPEND,GOOGLE_DISPLAY_SPEND,GOOGLE_VIDEO_SPEND,GOOGLE_SPEND,META_FACEBOOK_SPEND,META_INSTAGRAM_SPEND,META_OTHER_SPEND,META_SPEND,TIKTOK_SPEND,GOOGLE_PAID_SEARCH_CLICKS,GOOGLE_SHOPPING_CLICKS,GOOGLE_PMAX_CLICKS,GOOGLE_DISPLAY_CLICKS,GOOGLE_VIDEO_CLICKS,META_FACEBOOK_CLICKS,META_INSTAGRAM_CLICKS,META_OTHER_CLICKS,TIKTOK_CLICKS,GOOGLE_PAID_SEARCH_IMPRESSIONS,GOOGLE_SHOPPING_IMPRESSIONS,GOOGLE_PMAX_IMPRESSIONS,GOOGLE_DISPLAY_IMPRESSIONS,GOOGLE_VIDEO_IMPRESSIONS,META_FACEBOOK_IMPRESSIONS,META_INSTAGRAM_IMPRESSIONS,META_OTHER_IMPRESSIONS,TIKTOK_IMPRESSIONS,DIRECT_CLICKS,BRANDED_SEARCH_CLICKS,ORGANIC_SEARCH_CLICKS,EMAIL_CLICKS,REFERRAL_CLICKS,ALL_OTHER_CLICKS
7569a6a9c156a0f9398fa6cfd51df5bb,30-12-2021,211,1693,14173,1750.89,291,2449,22327.95,2760.66,47920293.21,1491.32,724.08,0,0,1983.74,4199.14,9892.05,0,0,9892.05,75.77,1305,1973,0,0,332,8452,0,0,389,7226,176139,0,0,95286,650902,0,0,14426,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,31-12-2021,182,1685,12578.85,1875.24,257,2422,20602.72,2537.14,43754834.76,1396.6,810.5,0,0,1983.66,4190.76,11542.89,0,0,11542.89,68.03,1259,2189,0,0,321,9741,0,0,427,6590,191952,0,0,103261,867328,0,0,17263,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,01-01-2022,250,2111,14768.06,1929.32,322,3059,23455.99,2555.11,63935791.92,1590.36,803.74,0,0,2029.83,4423.93,12994.43,0,0,12994.43,76.07,1460,2076,0,0,365,15310,0,0,592,8250,188581,0,0,124035,1420994,0,0,24624,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,02-01-2022,202,1704,10450.39,1603.02,277,2678,20255.13,2325.97,48014290.48,1686.99,886.44,0,0,2080.67,4654.1,13958.15,0,0,13958.15,79.19,1617,2383,0,0,357,15146,0,0,602,8998,220157,0,0,121080,1287684,0,0,26884,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,03-01-2022,197,1732,12157.66,1636.03,265,2359,20186.12,2150.16,42546829.64,1683.21,916.11,0,0,2105.18,4704.5,7994.49,0,0,7994.49,66.32,1552,2354,0,0,290,9455,0,0,496,9091,221301,0,0,114614,768519,0,0,21712,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,04-01-2022,133,1123,8336.09,964,178,1504,11740.18,1268.38,15749587.2,1611.53,583.98,0,0,1921.03,4116.54,3350.58,0,0,3350.58,51.33,1424,1754,0,0,301,6260,0,0,366,7324,162851,0,0,111994,385002,0,0,15035,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,05-01-2022,111,687,7721.87,734.91,189,1551,16275.67,1347.83,23153079.84,1443.76,392.84,0,0,1959.21,3795.81,2434.36,0,0,2434.36,60.08,1350,1717,0,0,356,6628,0,0,442,7364,138593,0,0,120114,282560,0,0,16263,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,06-01-2022,127,812,9534.53,914.93,204,1697,19313.79,2288.12,28892561.99,1543.47,334.81,0,0,1928.76,3807.04,3206.87,0,0,3206.87,45.86,1644,1476,0,0,376,8256,0,0,341,7961,119195,0,0,123479,352582,0,0,13108,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,07-01-2022,154,784,10596.69,735.97,249,1625,20072.16,1706.8,29843710,1193.92,284.04,0,0,2305.29,3783.25,3861.61,0,0,3861.61,53.54,1493,1322,0,0,475,9462,0,0,422,7304,110761,0,0,151749,394518,0,0,16914,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,08-01-2022,118,695,8229.13,524.24,193,1560,17839.91,1682.33,25205824.8,882.41,278.44,0,0,1393.7,2554.55,3837.38,0,0,3837.38,66.5,1413,1383,0,0,373,6760,0,0,524,6071,103015,0,0,88938,263577,0,0,21451,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,09-01-2022,128,814,8214.47,830.15,197,1463,16040.44,1636.67,21072715.51,952.51,288.94,0,0,1398.4,2639.85,4011.6,0,0,4011.6,60.28,1474,1508,0,0,376,9203,0,0,453,6163,110373,0,0,95542,354888,0,0,19838,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,10-01-2022,106,686,7497.17,649.4,188,1457,15089.74,1561.87,19710106.59,880.8,238.92,0,0,1465.14,2584.86,4308.3,0,0,4308.3,58.27,1367,1440,0,0,349,9837,0,0,416,6705,106059,0,0,95466,395155,0,0,19879,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,11-01-2022,87,543,6641.98,561.25,134,1059,11584.17,1113.82,11088100.65,820.34,258.4,0,0,1449.04,2527.78,4460.12,0,0,4460.12,62.74,1267,1251,0,0,393,10703,0,0,400,6688,100336,0,0,104045,418363,0,0,20598,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,12-01-2022,109,900,10841.34,542.89,173,1877,17859.9,1013.58,31620542.64,826.14,267.45,0,0,1437.77,2531.36,4524.96,0,0,4524.96,66.33,1343,1279,0,0,396,9141,0,0,483,6126,103258,0,0,109266,381614,0,0,20587,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,13-01-2022,121,729,8646.27,820.59,188,1602,15653.03,1839.97,22128522.12,683.97,264.47,0,0,981.91,1930.35,4053.64,0,0,4053.64,72.76,1119,1256,0,0,232,8851,0,0,494,4963,101089,0,0,64005,360048,0,0,24166,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,14-01-2022,119,776,8467.94,717.5,190,1775,18077.3,1672.6,29118342.5,479.39,244.71,0,0,952.16,1676.26,4164.85,0,0,4164.85,73.82,1077,1170,0,0,173,8432,0,0,520,4286,100352,0,0,51707,383058,0,0,24681,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,15-01-2022,134,908,8669.62,706.9,205,1536,14970.4,1191.39,21164559.36,532.47,256,0,0,947.76,1736.23,5363.84,0,0,5363.84,72.16,1086,1199,0,0,220,10910,0,0,550,4103,97756,0,0,54535,464320,0,0,25880,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,16-01-2022,91,889,8039.15,752.6,148,1465,12430.83,1110.16,16584781.55,582.77,309.99,0,0,947.8,1840.56,4352.67,0,0,4352.67,71.02,1129,1523,0,0,238,9169,0,0,612,4239,122267,0,0,57903,374393,0,0,27667,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,17-01-2022,109,885,7596.08,665.75,181,1756,15234.83,1420.56,24257858.12,561.13,324.66,0,0,946.82,1832.61,3829.35,0,0,3829.35,75.3,1047,1526,0,0,231,8834,0,0,610,4286,126519,0,0,56273,415071,0,0,27995,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,18-01-2022,180,1479,11502.86,811.45,242,2186,17662.07,1236.72,35905815.1,829.5,336.74,0,0,945.69,2111.93,13225.55,0,0,13225.55,71.25,1427,1493,0,0,249,17293,0,0,556,4939,123715,0,0,59980,1068012,0,0,33818,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,19-01-2022,198,1596,10811.06,990.45,276,2347,19604.71,1770.38,41857172.51,696.96,371.57,0,0,973.02,2041.55,17128.6,0,0,17128.6,79.9,1246,1535,0,0,301,17999,0,0,579,4259,117675,0,0,58122,1150560,0,0,38500,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,20-01-2022,245,2382,14521.29,993.1,324,3388,23854.08,1971.37,74138621.48,715.38,645.41,0,0,957.56,2318.35,18142.31,0,0,18142.31,80.55,1238,1693,0,0,227,19019,0,0,597,4131,145613,0,0,51554,1281404,0,0,32903,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,21-01-2022,234,2128,13449.03,1262.8,334,3339,23937.37,2446.78,71757080.01,661.5,777.85,0,0,946.94,2386.29,19057.6,0,0,19057.6,78.17,1131,1642,0,0,245,20906,0,0,490,4100,150319,0,0,62165,1416091,0,0,28255,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,22-01-2022,262,2608,16166.43,1519.6,337,3668,24105.97,2167.69,80469611.04,675.87,697.64,0,0,945.52,2319.03,18680.68,0,0,18680.68,60.79,1143,1641,0,0,247,22222,0,0,449,4039,146857,0,0,59718,1292306,0,0,23512,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,23-01-2022,290,2714,17423.17,1566.32,363,3391,24340.8,2330.9,74635570.9,633.34,716.46,0,0,944.62,2294.42,19802.78,0,0,19802.78,55.02,1215,1791,0,0,266,24597,0,0,349,4509,155045,0,0,64094,1486356,0,0,21541,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,24-01-2022,215,1874,11073.67,1159,281,2528,17700.29,1700.21,40448202.24,675.56,600.67,0,0,974.88,2251.11,13658.71,0,0,13658.71,76.18,1196,1623,0,0,243,18056,0,0,485,4708,137696,0,0,59440,1157471,0,0,26712,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,25-01-2022,123,848,8326.96,641.6,200,1749,15970.59,1327.02,25611603.93,622.73,564.48,0,0,962.89,2150.1,3051.32,0,0,3051.32,82.44,1192,1349,0,0,254,7293,0,0,542,4789,118136,0,0,59399,302704,0,0,24799,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,26-01-2022,117,901,7731.91,717.1,185,1623,14431.84,1211.68,21456319.68,672.16,618.62,0,0,971.64,2262.42,3042.22,0,0,3042.22,84.36,1252,1388,0,0,244,5749,0,0,445,4825,123396,0,0,63072,241442,0,0,18164,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,27-01-2022,101,738,6849.56,596.9,190,1703,16413.91,1486.51,25421362.2,624.52,575.76,0,0,965.57,2165.85,2875.46,0,0,2875.46,79.06,1127,1303,0,0,253,5602,0,0,416,4652,121670,0,0,72648,267129,0,0,16058,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,28-01-2022,123,1002,11074.59,668.9,192,1627,17975.6,1096.08,27462979.04,550.82,560.6,0,0,941.61,2053.03,3000.42,0,0,3000.42,76.91,991,1299,0,0,250,6251,0,0,395,4325,119433,0,0,66267,286153,0,0,16083,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,29-01-2022,121,768,8279.03,758.5,203,1746,16680.7,1479.34,26541574.56,592.7,597.13,0,0,925.33,2115.16,2907.72,0,0,2907.72,83.59,1087,1227,0,0,270,6654,0,0,522,4247,119633,0,0,62207,288295,0,0,20093,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,30-01-2022,116,675,8368.67,549.2,196,1556,16689.34,1466.88,23686147.76,509.06,683.01,0,0,928.45,2120.52,2731.08,0,0,2731.08,78.32,1041,1461,0,0,393,7157,0,0,458,4087,128725,0,0,58343,307731,0,0,19996,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,31-01-2022,138,842,9191.15,767.6,220,1748,17992.82,1691.07,28495459,535.98,581.33,0,0,939.03,2056.34,3010.68,0,0,3010.68,74.54,992,1353,0,0,383,6595,0,0,382,4061,120718,0,0,58214,303036,0,0,16138,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,01-02-2022,164,1086,12006.05,983.47,274,1918,21055.37,1987.22,36572711.7,703.28,616.66,0,0,563.68,1883.62,3121.83,0,0,3121.83,75.31,1117,1582,0,0,110,6592,0,0,362,4416,143148,0,0,27426,302243,0,0,18193,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,02-02-2022,183,870,11351.47,779.2,277,1778,20223.64,1602.84,33107782.4,563.59,560.98,0,0,345.12,1469.69,3167.54,0,0,3167.54,68.33,960,1595,0,0,62,7075,0,0,343,4695,138601,0,0,21632,306397,0,0,16939,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,03-02-2022,176,948,12319.42,946.6,286,2315,25155.83,2159.58,53236318.75,571.96,635.67,0,0,0,1207.63,3143.71,0,0,3143.71,129.42,1097,1943,0,0,0,8572,0,0,776,5407,162481,0,0,0,311405,0,0,33646,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,04-02-2022,171,1004,12706.25,702.8,286,2164,23170.58,1462.73,46975787.4,808.57,738.01,0,0,0,1546.58,3152.75,0,0,3152.75,130.96,1376,2164,0,0,0,10008,0,0,596,5616,180365,0,0,0,351092,0,0,27355,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,05-02-2022,181,839,11898.91,476.39,274,2079,23419.87,1109.87,46382490,1063.23,808.28,0,0,0,1871.51,2657.41,0,0,2657.41,115.99,1426,2147,0,0,0,7082,0,0,592,5984,191299,0,0,0,300381,0,0,25584,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,06-02-2022,136,592,8676.67,396.5,207,1270,15478.54,711.29,18754407.5,1041.08,673.46,0,0,0,1714.54,2636.9,0,0,2636.9,122.3,1408,2012,0,0,0,6641,0,0,598,6427,184621,0,0,0,260772,0,0,26889,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,07-02-2022,139,704,9118.03,407.38,212,1520,16426.71,1048.75,23374499.2,902.2,629.24,0,0,0,1531.44,3038.53,0,0,3038.53,122.34,1426,1972,0,0,0,7535,0,0,538,6626,167955,0,0,0,348553,0,0,23354,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,08-02-2022,222,913,16346.5,1089.5,333,1936,26930.28,1659.79,48923668.64,1022.52,632.7,0,0,0,1655.22,3015.3,0,0,3015.3,124.8,1371,1775,0,0,0,6883,0,0,511,6640,139834,0,0,0,305845,0,0,22357,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,09-02-2022,173,970,14017.16,1031.82,248,1922,21160.37,1539.07,37712138.6,1130.62,470.52,0,0,0,1601.14,2527.8,0,0,2527.8,123.86,1557,1413,0,0,0,6136,0,0,427,7328,110757,0,0,0,268765,0,0,19615,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,10-02-2022,140,669,9121.54,551.24,216,1799,17022.36,1343.55,28206179.19,1138.57,379.67,0.66,0,0,1518.9,3447.38,0,0,3447.38,117.99,1586,1337,7,0,0,7375,0,0,494,7359,101533,879,0,0,322679,0,0,26634,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,11-02-2022,178,1256,11999.9,932.44,255,2334,20195.24,1810.83,42909212.94,1257.37,261.45,103.78,0,0,1622.6,5517.3,0,0,5517.3,121.63,1675,1207,320,0,0,12297,0,0,387,9098,93474,24883,0,0,524599,0,0,18155,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,12-02-2022,196,1441,12782.86,953.59,251,2113,18759.59,1353.72,36778603.31,1397.12,260.75,104.41,0,0,1762.28,4981.54,0,0,4981.54,119.26,1977,1204,395,0,0,12523,0,0,384,10554,97525,30859,0,0,507656,0,0,17927,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,13-02-2022,164,1139,9164.19,924.52,228,2138,16644.76,1692.78,31967333.24,1094.77,343.48,81.62,0,0,1519.87,5233.16,0,0,5233.16,120.05,1540,1438,324,0,0,11079,0,0,352,7529,126502,27150,0,0,550782,0,0,17515,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,14-02-2022,153,984,10136.86,619.74,229,2004,19070.38,1613.08,34984429.2,1176.8,334.28,92.83,0,0,1603.91,5145.09,0,0,5145.09,118.01,1540,1349,327,0,0,10119,0,0,365,7338,120505,21347,0,0,547560,0,0,18394,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,15-02-2022,181,1257,12218.35,991.43,250,2019,18216.07,1580.84,33586529.37,1045.66,332.71,109.4,0,0,1487.77,5446.05,0,0,5446.05,127.11,1643,1271,361,0,0,10964,0,0,382,7028,110487,25867,0,0,631655,0,0,18363,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,16-02-2022,222,1672,14057.01,1241.03,300,2488,22013.15,1885.02,50078787.44,1227.32,338.11,171.69,0,1427.57,3164.69,5647.51,0,0,5647.51,122.14,1767,1297,469,0,357,11635,0,0,318,7731,103246,32381,0,108047,655507,0,0,17534,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,17-02-2022,348,1608,21887.9,932.87,466,2503,36873.02,2394.76,86299084.78,1242.56,493.94,251.15,0,1411.59,3399.24,6055.51,0,0,6055.51,119.16,1888,1736,617,0,269,11587,0,0,349,8410,145174,44161,0,51525,657035,0,0,17843,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,18-02-2022,295,1460,19344.95,1044.17,373,2095,26737.6,1613.12,52635785.6,1217.45,808.08,253.43,0,1476.34,3755.3,6591.93,0,0,6591.93,117.51,1961,2713,583,0,308,10540,0,0,352,9457,273430,51292,0,56315,654832,0,0,19395,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,19-02-2022,246,1882,20778.93,1042.95,321,3026,31232.41,2215.43,87805381.48,1194.85,522.63,229.48,0,1441.08,3388.04,6556.08,0,0,6556.08,127.26,1642,1467,560,0,327,11384,0,0,446,8906,166800,43171,0,58725,640670,0,0,22149,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,20-02-2022,209,1615,14249.22,929.16,286,2660,22570.05,1818.09,55200213.6,1329.26,107.33,215.33,0,1391.75,3043.67,6571.71,0,0,6571.71,130.18,1663,332,643,0,285,11980,0,0,475,9036,33296,49225,0,47632,685952,0,0,23359,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,21-02-2022,209,1346,13316.55,710.45,270,2084,19778.41,1332.99,38440255.28,1209.26,1220.36,199.19,0,1452.44,4081.25,6853.84,0,0,6853.84,123.28,1759,3740,608,0,286,11589,0,0,424,9064,396874,50985,0,52205,763432,0,0,19025,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,22-02-2022,194,1186,12740.11,660.4,264,2065,20370.89,1259.37,39465288.8,1187.01,906.9,230.1,0,909.45,3233.46,6148.57,0,0,6148.57,123.13,1574,3277,606,0,151,10126,0,0,440,8902,383112,42119,0,33053,668461,0,0,19683,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,23-02-2022,210,1389,13149.77,844.97,283,1914,19148.19,1347.21,34071075.72,1224.1,732.27,265.35,0,0,2221.72,5897.17,0,0,5897.17,112.29,1640,2787,641,0,0,10959,0,0,375,9249,289594,45630,0,0,663408,0,0,15333,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,24-02-2022,241,1976,28129.48,964.93,319,2812,36081.08,1597.05,96969092.36,1076.99,596,258.75,0,0,1931.74,6097.1,0,0,6097.1,123.04,1558,2507,594,0,0,11998,0,0,394,9308,254615,47862,0,0,669754,0,0,18630,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,25-02-2022,299,1313,23074.51,1381.62,538,2492,45447.48,3236.12,105190709.1,1126.23,501.53,277.17,0,0,1904.93,6696.38,0,0,6696.38,115.46,1825,2342,648,0,0,12559,0,0,416,9455,222704,51800,0,0,670514,0,0,18331,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,26-02-2022,246,1412,17426.54,1115.91,343,2382,27182.2,2177.15,59562029.1,1179.87,475.09,340.03,0,0,1994.99,6690.66,0,0,6690.66,115.8,1812,2218,794,0,0,13191,0,0,515,9875,212707,61059,0,0,641951,0,0,20447,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,27-02-2022,209,1390,16520.82,937.11,308,2285,26226.71,1650.86,56155817.25,1148.33,567.17,355.42,0,0,2070.92,6995.87,0,0,6995.87,119.89,1845,2538,850,0,0,14103,0,0,553,9837,232338,69131,0,0,703012,0,0,24093,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,28-02-2022,199,1243,16618.75,1233.57,299,2266,30151.24,2927.55,61688881.54,1083.31,741.27,294.81,0,0,2119.39,6837.06,0,0,6837.06,134.35,1747,2913,696,0,0,12392,0,0,540,8818,281403,50457,0,0,671312,0,0,28883,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,01-03-2022,239,1309,22297.19,2057.14,389,2293,38380.49,3653.96,79627933.29,1206.6,864.17,311.14,0,0,2381.91,7682.74,0,0,7682.74,130.8,1858,3076,678,0,0,13183,0,0,523,9442,315407,49837,0,0,714694,0,0,26129,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,02-03-2022,238,1538,17668.42,1397.51,357,2657,30030.91,2809.32,72327764.63,1102.13,935.28,296.15,0,607.8,2941.36,7538.01,0,0,7538.01,107.7,1772,3183,666,0,239,13836,0,0,415,9936,318806,51963,0,41966,744288,0,0,20214,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,03-03-2022,189,1243,14724.81,1074.34,305,2580,25094.27,1990.07,59608836,1523.02,969.25,319.89,0,660.82,3472.98,7909.45,0,0,7909.45,127.68,1950,3079,733,0,250,12685,0,0,445,11403,303590,50652,0,32065,717843,0,0,22730,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,04-03-2022,218,1368,16340.95,1196.97,320,2721,26905.24,2539.31,66299695.53,1547.66,761.03,290.68,0,767.29,3366.66,7979.81,0,0,7979.81,114.13,1827,2773,670,0,256,12826,0,0,355,9662,275880,50506,0,30741,685303,0,0,16166,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,05-03-2022,236,1629,14753.45,1019.82,322,2890,25534.24,2444.92,66728134.8,1533.5,616.17,311.03,0,732.83,3193.53,8131.53,0,0,8131.53,122.14,1861,2311,712,0,288,14804,0,0,468,10470,245359,54101,0,32781,704132,0,0,22353,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,06-03-2022,219,1678,16000.25,1251.3,300,2758,25453.34,2196.37,64142723.26,1910.8,749.21,309.84,0,707.12,3676.97,8199.02,0,0,8199.02,118.32,1965,2842,253,0,296,16887,0,0,488,12033,270708,25557,0,35824,789704,0,0,22824,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,07-03-2022,175,1128,11934.43,640.02,273,2042,21812.27,1616.52,41239721.5,2390.8,1017.83,138.24,0,965.96,4512.83,7216.07,0,0,7216.07,129.82,2110,3371,237,0,375,10216,0,0,527,12152,333246,19114,0,50726,598020,0,0,28741,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,08-03-2022,180,1255,12785.52,651.43,298,2491,24511.8,1718.45,56778234.85,2490.06,651.56,215.95,0,950.16,4307.73,6299.31,0,0,6299.31,136.05,2004,2615,547,0,295,8284,0,0,640,11523,262400,38510,0,44242,485775,0,0,31199,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,09-03-2022,234,1670,19696.99,1525.37,334,2676,30221.98,2475.69,74249072.04,2979.65,564.23,290.72,0,954.24,4788.84,7301.23,0,0,7301.23,132.67,2114,2414,671,0,289,12046,0,0,355,12713,213286,50911,0,43539,651923,0,0,17811,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,10-03-2022,183,1163,12467.17,803.42,284,2305,23012.83,1883.56,48702967.35,3297.49,758.57,325.76,0,740.81,5122.63,7481.22,0,0,7481.22,128.97,2097,2679,751,0,189,11628,0,0,431,12272,246733,53929,0,41144,661031,0,0,20432,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,11-03-2022,196,1501,14904.97,952.89,305,2675,25276.12,1750.96,62929803,2188.83,636.86,285.17,0,444.9,3555.76,6711.18,0,0,6711.18,126.39,1651,2469,672,0,164,9474,0,0,412,9876,248895,48752,0,35492,537591,0,0,20079,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,12-03-2022,226,1914,15393.13,901.31,357,3492,27978.01,2428.68,89218260.36,2574.48,468.52,239.4,0,438.4,3720.8,6879.68,0,0,6879.68,129.62,1940,1826,704,0,147,11282,0,0,550,11107,198302,50832,0,22566,578656,0,0,23101,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,13-03-2022,171,1471,10484.21,840.95,250,2729,19011.97,1679.23,47301047.46,2423,452.12,266.25,0,373.68,3515.05,6770.92,0,0,6770.92,125.31,1841,1975,723,0,131,11930,0,0,621,10812,198045,50361,0,21415,639724,0,0,30669,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,14-03-2022,194,1336,12677.45,998.15,286,2469,22445.05,1958.63,50580970.98,2328.4,468.8,216.57,0,331.94,3345.71,6603.73,0,0,6603.73,120.65,1781,1922,634,0,114,11276,0,0,400,10245,189248,46239,0,19328,669491,0,0,22274,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,15-03-2022,196,1349,14238.58,1009.17,300,2785,24335.62,1953.12,62335262.5,2241.42,407.72,279.83,0,243.95,3172.92,6653.15,0,0,6653.15,108.42,1815,1832,753,0,75,11805,0,0,409,10074,174194,54052,0,14235,645970,0,0,19472,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,16-03-2022,208,1618,13134.02,729.9,327,2954,25853.57,1740.8,71229122.58,2298.36,394.31,355.83,0,239.25,3287.75,6743.51,0,0,6743.51,104,1775,1734,870,0,65,12277,0,0,359,9251,165979,63975,0,16332,709209,0,0,18171,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,17-03-2022,245,1963,17149.88,1263.74,328,2962,25783.26,1922.33,70676074.66,2221.26,475.18,493.09,0,269.16,3458.69,7471.02,0,0,7471.02,107.3,1901,1830,1099,0,74,11703,0,0,343,9462,185463,81946,0,17810,711591,0,0,17446,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,18-03-2022,223,1810,15695.13,1107.49,323,2932,24886.91,2147.62,66671598.28,2425.45,439.82,485.44,0,235.26,3585.97,7561.41,0,0,7561.41,122.55,1713,1617,1037,0,83,10511,0,0,420,8798,183509,76778,0,27751,656824,0,0,18907,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,19-03-2022,204,1631,15066.28,1035.04,297,3022,24683.96,1861.62,68969111.48,2359.83,509.12,514.62,0,238.1,3621.67,7507.56,0,0,7507.56,126.01,1755,1805,1128,0,74,11178,0,0,452,8682,189605,87859,0,23036,666340,0,0,21588,0,0,0,0,0,0
